기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용,유동비율,당좌비율,부채비율,차입금의존도,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)세코닉스,53450,2019,357537428,248204695,109332733,462244785,48090226,1077836,-17493670,157814849,162233964,63752164,94062684,47707746,57621311,41518001,51850683,20000000,182193810,0,0,97.27608517,39.29643487,227.0177359,93368689.59,10.40362759,0.233174291,-3.784503486,-4.892822018,-18.31610861,9.506906617,1.323989977,9.535184913,-676.2770032,-2.816880003,-11.41306778,34940449,-13623197,-18641088,우량기업
(주)세코닉스,53450,2020,340722820,259036048,81686772,370307309,23528864,-17636875,-32179644,159745610,234448578,68621241,91124368,49536248,64611223,90669271,7166390,0,163196262,0,0,68.13673658,29.2692076,317.1089292,97835661,6.353875127,-4.762767186,-8.689983486,-9.444522677,-52.19906273,13.89449301,1.924218921,-24.82734577,106.111264,-11.64092104,-4.934981461,-18543178,-17465376,33488702,스타트업
(주)세코닉스,53450,2021,312042860,213015383,99027477,442672148,50342960,10821080,4133277,149347798,165379614,65350964,83996833,47817961,52150202,77979884,18602487,10000000,145613583,0,0,90.30605066,39.51573136,215.1073515,96582374.2,11.37251581,2.444490815,0.933710652,1.324586308,3.967434089,9.268126076,1.322237694,16.34727627,262.9862731,-12.07488933,-9.191032283,4094726,-20353788,18626065,성장기업
(주)세화피앤씨,252500,2017,28319079,4668312,23650767,32928605,16189593,1435910,-2703990,14960338,2737772,10443914,4516423,4711157,1183229,0,0,1700000,11159679,0,,546.4420704,381.4749366,19.73852264,6.003020084,49.16574207,4.360676682,-8.211674925,-9.54829781,-10.87998654,5.543127926,1.139296763,-1244.339209,-653.6043345,-1204.818741,-1001.882092,6355240,-14520106,1778091,성장기업
(주)세화피앤씨,252500,2018,30961519,5101600,25859920,27712197,11698585,682138,1105275,17409196,4398272,9318266,8090929,6134533,1347896,1500000,0,0,12065742,0,,395.8189944,211.8619767,19.72782592,1500000,42.21457072,2.461508194,3.98840626,3.569834542,4.464793631,5.110269056,0.934949981,-18.82350937,-110.5013941,7.509384835,8.534594184,8121803,-887904,-234688,우량기업
(주)세화피앤씨,252500,2019,29486062,3431069,26054993,29231952,11597319,512086,595313,16664934,2819342,11250844,5414091,7169718,946387,0,0,0,11239979,0,,591.0930281,399.0592131,13.16856619,0,39.67343337,1.751802274,2.036514701,2.018964079,2.122251267,4.452899226,0.924480505,5.198951476,-33.20770339,-7.346659633,-5.003913374,2546777,-98115,-1736785,우량기업
(주)세화피앤씨,252500,2020,33753675,3706640,30047035,36598990,17799508,5216775,4281389,21459298,3387143,16061485,5397813,5959684,1401859,0,0,0,11014422,0,,633.5515802,474.1897522,12.33612568,0,48.6338776,14.25387695,11.69810697,12.68421587,12.92207991,6.10342404,0.977998841,20.1290746,90.1838588,-2.047833286,12.64340253,912808,11712608,-9351828,성숙기업
(주)세화피앤씨,252500,2021,41090974,4873305,36217669,39660421,21745895,5440276,4865851,29874328,4659628,24485146,5389182,6033253,1990266,0,0,0,10280849,0,,641.1311804,525.4742653,13.45560091,0,54.83021726,13.71714133,12.26878303,11.84165408,5.870370764,1.506015607,0.20617642,7.71910868,4.108265831,-7.135334835,17.85623042,-2846544,-1161385,1245489,스타트업
(주)센코,347000,2020,38869764,7871493,30998271,20125978,6423654,1176100,1100363,24046413,3629818,18364370,5682043,4873481,1026359,300000,1000000,0,13071504,0,,662.4688345,505.9308759,25.3933292,1300000,31.91722658,5.843691174,5.467376542,2.830897044,,,,,,,,-213792,-15621490,17241265,스타트업
(주)센코,347000,2021,73299255,31099388,42199867,27589913,10022028,2639840,2874172,47591194,5681634,38152780,9438414,6091104,1137139,0,1880000,12500000,16882030,0,0,837.6321671,671.5106957,73.69546449,1880017.053,36.32497138,9.568134557,10.41747395,3.92114763,7.853128723,5.032550343,0.49193464,27.05312989,55.44805746,22.5714917,46.97113361,290137,-5179928,25816744,성장기업
(주)셀레믹스,331920,2020,30599112,1241754,29357358,5265264,1086167,-4893985,-4712599,28310769,1142847,27536943,773825,1825188,382215,0,0,0,1408047,0,,2477.214273,2409.503897,4.22978798,0,20.62891813,-92.94852072,-89.50356525,-15.40109726,-13.17155326,1.330234913,0.101354124,-423.9986637,153.9405004,-1098.96779,-139.5470006,-4552791,-21743719,28052614,스타트업
(주)셀레믹스,331920,2021,26897769,3511602,23386167,8084279,2833556,-5979514,-5237889,22967934,2024999,22288456,679479,1862633,366706,0,0,0,1645378,0,,1134.219523,1100.665037,15.01572276,0,35.05020052,-73.96471596,-64.79104692,-19.47332137,-19.86173279,4.384312037,0.281207567,34.8703329,18.15413427,14.42410194,-13.76078068,-3200587,1438624,-109013,정리기업
(주)셀루메드,49180,2017,64983515,30462094,34521421,21608625,8677814,-1017018,-7884455,29938240,26369162,20193812,9744427,16453994,1951865,8633370,0,0,7116251,0,0,113.5350452,76.58116705,88.24113584,8633370,40.15902909,-4.70653732,-36.48753681,-12.13300789,-18.86806969,1.186767356,0.267841303,62.58772134,-487.9457394,76.87858396,58.60831936,-1396362,-20120608,23817231,스타트업
(주)셀루메드,49180,2018,49579067,26562711,23016356,10842924,83471,-12122711,-9846328,22832990,22298173,16731180,6101809,8664584,1164179,5557100,0,0,6354151,0,0,102.398479,75.0338604,115.4079777,5557100,0.769820023,-111.8029694,-90.80878922,-19.85984932,-34.22561146,0.863339,0.189292591,-99.28780281,91.61063891,-11.99373449,-31.0704677,-3667071,-5046562,5886139,스타트업
(주)셀루메드,49180,2019,64980480,49255113,15725367,17921487,2016997,-8048176,-37293720,41747376,45485679,38555085,3192291,13321932,4694649,6522400,0,0,5278349,0,0,91.78136266,84.76312951,313.2207534,6522400,11.25462971,-44.90796997,-208.0950091,-57.39218916,-192.5248394,1.630225271,0.312876359,39.49763209,-50.62681283,-20.38141093,23.70159931,-929952,-2195930,9208843,스타트업
(주)셀루메드,49180,2020,70801157,30636126,40165031,91517138,14936126,2377533,1780777,48369988,26071009,45235217,3134770,17140121,5211795,4580000,969960,0,4902715,0,0,185.5317069,173.5077342,76.27561896,5549960,16.32057812,2.597910131,1.945839915,2.515180649,6.372389762,6.008599486,1.348004635,80.41734325,438.5095391,-7.661754762,8.221160849,481118,-29236296,25027734,성장기업
(주)셀루메드,49180,2021,96370427,47317267,49053159,99917911,14361759,4745850,8429884,73358244,42815584,67857249,5500996,19961947,9616463,2180000,720000,0,7843914,0,0,171.3353811,158.4872672,96.46120243,2900000,14.37355811,4.749749021,8.436809693,8.747376412,23.2743303,9.156456711,1.621146642,8.407674776,49.90290464,37.49657378,26.53227841,-4860334,1376006,2243603,부실기업
(주)셀리드,299660,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,판단불가
(주)셀리드,299660,2019,52515665,1186040,51329625,0,0,-3530763,-2493555,27038777,597762,27038777,0,0,0,0,0,0,10075795,0,,4523.334872,4523.334872,2.310634453,0,,,,-4.748211795,,,,,,,,-1920789,-37103286,39815369,스타트업
(주)셀리드,299660,2020,49399940,2104157,47295783,0,0,-5286616,-4125998,12974919,1043863,12974919,0,0,0,0,0,0,21711443,0,,1242.971444,1242.971444,4.448931525,0,,,,-8.352232816,-8.367008226,,0,,33.21317455,53.59223705,-6.307143288,-3763089,5170008,386954,부실기업
(주)셀리드,299660,2021,58256319,19495749,38760570,909091,909091,-13010878,-13070515,20808403,1846259,20808403,0,0,0,0,0,15703209,22149449,0,,1127.057634,1127.057634,50.29789036,26.95537457,100,-1431.196437,-1437.756506,-22.43621846,-30.37664169,,0.016888772,100,59.36772292,1.977502917,15.20243495,-8206257,-10144027,20085087,스타트업
(주)셀리버리,268600,2018,39995306,4169503,35825803,4512316,1516525,-4102498,-6698373,37640702,3392679,37582049,58653,539000,0,0,0,0,1436402,0,0,1109.468417,1107.739606,11.63826809,0,33.60857263,-90.91779033,-148.4464519,-16.74789787,-12.08734005,1.724129551,0.053137156,79.85311756,-217.1452613,-1442.009062,-45.65789045,-22059952,-23223579,73398518,스타트업
(주)셀리버리,268600,2019,30858307,3574885,27283423,2073695,-1902202,-14584399,-19649973,28364365,2083740,28364365,0,157469,0,0,0,0,1421603,0,,1361.223809,1361.223809,13.10277306,0,-91.73007602,-703.3049219,-947.5826001,-63.67806568,-59.83851618,26.33781887,0.045388988,-117.5978628,71.87064068,-1.041007933,-29.60952783,-2639290,-33937761,34089667,스타트업
(주)셀리버리,268600,2020,60516058,22122809,38393249,761573,-723474,-17611649,-17248342,54658189,1261467,54658189,0,0,0,0,0,23000000,1895806,0,,4332.906766,4332.906766,57.62161207,38.0064412,-94.9973279,-2312.535896,-2264.83108,-28.50209113,-46.47955352,2.82587384,0.015153968,-172.2910345,17.18890718,25.01326613,49.00806824,-16096636,-1904545,45441605,스타트업
(주)셀리버리,268600,2021,129841257,54834188,75007068,3872402,70627,-28049957,-28068528,98385170,26146659,94465419,3919750,4695312,2208617,9113869,0,22632510,22002871,0,0,376.2819946,361.2905917,73.10536122,9113886.431,1.823855065,-724.3555034,-724.8350765,-21.6175726,-49.34360683,1.649475903,0.041174396,80.33331767,37.2132763,91.38382441,53.39227346,-11580583,8866796,2975879,부실기업
(주)셀바스에이아이,108860,2017,106906184,52197234,54708950,46866565,46866565,561995,-4282233,36210078,31175888,29007613,7202465,16007975,1197265,23576235,15700000,0,28023832,0,0,116.1477036,93.04502569,95.40894863,39276235,100,1.199138448,-9.137074586,-4.005598965,-8.642910264,3.23016673,0.454722552,91.7373889,5091.139957,21.48514521,-21.45345773,601369,1902224,-503877,성숙기업
(주)셀바스에이아이,108860,2018,99226390,54842954,44383436,35561641,35561641,-17058781,-26584553,29230177,45091937,20862206,8367972,13010072,996004,8858000,6175455,0,26885226,0,0,64.82351157,46.26593442,123.5662647,15033455,100,-47.96961141,-74.75626054,-26.79181718,-56.65836193,3.451715701,0.372820923,-31.78965785,103.2944617,-4.235062037,-7.739668852,-3732455,2232073,-1883754,정리기업
(주)셀바스에이아이,108860,2019,94134129,50329921,43804207,35418106,35418106,-6175156,-8592018,40924899,38573677,36035830,4889068,7243856,160538,5328000,6721818,0,26957876,0,0,106.0954054,93.42078019,114.8974595,12049818,100,-17.43502603,-24.25882965,-9.127420725,-24.17303264,9.5707474,0.56672399,-0.405258824,-176.2485838,0.269494525,-5.409579983,-1895669,-217895,-1700000,쇠퇴기업
(주)셀바스에이아이,108860,2020,91544239,42086088,49458151,34790559,34790559,-1530056,4284014,39096922,22790027,34575991,4520931,7595125,156767,3000000,15928000,0,24039069,0,0,171.5527674,151.7154455,85.09434168,18928000,100,-4.397905765,12.31372569,4.679719933,9.187016267,4.689076561,0.374740034,-1.803785332,-303.5901954,-12.14193029,-2.829113037,5224649,4033542,-2980000,성숙기업
(주)셀바스에이아이,108860,2021,98405621,42393230,56012391,48578322,33459292,5594284,4810732,53539902,24590011,48332308,5207595,6433437,409219,0,14788000,0,25223337,0,0,217.7302889,196.5526083,75.68544967,14788000,68.87700238,11.51600914,9.903042761,4.888676024,8.689800822,4.3293463,0.473215089,28.38254273,127.3503455,4.695128166,6.972550887,3063524,-872534,-73411,우량기업
(주)셀바스헬스케어,208370,2017,54696398,26882217,27814181,29575768,12925018,159485,-1116106,22325902,20963728,15123437,7202465,11003004,1197265,5398235,5700000,0,19309861,0,0,106.497766,72.1409713,96.64932072,11098235,43.70137742,0.539242126,-3.773717727,-2.040547533,-5.262294205,3.203634859,0.616450872,-64.25041608,-3407.717967,-30.62412516,-79.91243409,3785018,-4800874,-2693311,우량기업
(주)셀바스헬스케어,208370,2018,41258590,26653782,14604808,20026268,3730591,-13179401,-19992170,16018281,19658247,7650308,8367972,7460878,996004,4380000,6175455,0,18293393,0,0,81.48377116,38.91653208,182.5000507,10555455,18.62848834,-65.8105694,-99.82973363,-48.45577612,-101.2306288,3.709385587,0.463595357,-47.68487069,101.2101081,-5.556476046,-32.56972184,-6772662,-688081,5688135,스타트업
(주)셀바스헬스케어,208370,2019,47106649,22969161,24137488,22351230,8464490,-3373994,-3328422,23655586,16559157,18766519,4889068,4749511,160538,3000000,4921818,0,17937395,0,0,142.8550137,113.3301593,95.1596993,7921818,37.87035434,-15.09533927,-14.89144893,-7.065715925,-12.75307995,4.728895793,0.465211078,10.40194209,-290.6172032,-1.984669457,12.41450862,-3729081,-7590520,10659903,스타트업
(주)셀바스헬스케어,208370,2020,45136874,20243419,24893455,21152351,9758433,1514932,758702,24204906,15253623,19687813,4517093,3336742,156767,3000000,3600000,0,13725574,0,0,158.6829962,129.0697495,81.32024663,6600000,46.13403494,7.162002938,3.586844791,1.680891769,1.875518365,4.329982286,0.29471901,-5.667828602,322.7158711,-30.68593707,-4.364004029,2482807,-1657923,-1259616,우량기업
(주)셀바스헬스케어,208370,2021,48984055,20923611,28060444,29089194,13958661,3412372,2471595,28085952,16915996,22878357,5207595,4703533,409219,0,2460000,0,14131847,0,0,166.0319144,135.2468811,74.56621499,2460000,47.98572625,11.73072035,8.496608741,5.045713345,8.846931859,3.70408754,0.561131692,27.2845064,55.60472305,2.87487545,7.853945534,3855514,926497,6810338,전환기업
(주)셀트리온제약,68760,2017,519619474,176645642,342973833,135860256,53661854,4519438,-2876821,211106672,124290303,145864011,65242661,124584587,13168585,89248608,48125000,0,199864329,0,0,169.849672,117.357515,51.50411635,137373608,39.49783077,3.326534288,-2.117485337,-0.553639951,-0.938590882,1.051024668,0.279529565,,,,,93151164,-16303963,-22410210,우량기업
(주)셀트리온제약,68760,2018,452444115,182409436,270034679,146880154,40589217,3569376,-9388771,199960536,145034436,157943116,42017420,133944561,12376384,98852515,34375000,0,195554369,0,0,137.871075,108.9004242,67.55037415,133227515,27.63424186,2.430128171,-6.392130417,-2.075122803,-3.290867662,1.066339268,0.29360801,7.502646001,-26.61703334,-2.203970191,-14.84721688,28417935,-32592861,8256865,성장기업
(주)셀트리온제약,68760,2019,470980396,190949018,280031378,173512797,62466801,14735270,8602168,188855498,149138502,155753651,33101847,139866724,6809694,108960000,38602997,0,215989335,0,0,126.6309474,104.4355743,68.18843637,147562997,36.00126451,8.492324632,4.957656236,1.826438653,2.8111652,1.106393947,0.312955742,15.3490944,75.77665017,9.461099549,3.935679947,36323233,-44952749,23621487,성장기업
(주)셀트리온제약,68760,2020,548074598,247513800,300560797,233568478,73164335,23629562,20939676,230954115,184926886,175940215,55013900,141540284,21612713,121000000,57264016,0,247205317,0,0,124.8894198,95.14041944,82.35065999,178264016,31.32457583,10.11675985,8.96511215,3.820588671,7.213213302,1.6600047,0.458402107,25.71223716,37.64052842,12.62755283,14.06637021,13517468,-7239707,-3508907,우량기업
(주)셀트리온제약,68760,2021,637884365,305915567,331968799,398738209,119253232,47797892,34578715,331139865,259914246,267252958,63886907,173787915,72592605,121220838,38999834,0,240970873,0,,127.4035072,102.8235128,92.15190341,160220672,29.90765101,11.98728663,8.672034488,5.420843792,,,,41.42310099,50.56358971,-2.587218913,14.07931781,-9926578,-1676042,6646233,스타트업
(주)셀트리온헬스케어,91990,2017,2874945688,1167472386,1707473302,920921743,224128793,153652135,157438654,2800221117,993344256,1225422058,1574799059,414511305,659243329,11268939,0,0,315232,0,0,281.898355,123.3632802,68.37426885,11268939,24.33744178,16.68460281,17.09576902,5.476230548,9.33421409,2.351994844,0.321783992,56.70227009,68.89213938,-76342.38941,77.81229859,175911307,-198994947,9513322,성장기업
(주)셀트리온헬스케어,91990,2018,2948569159,1313090665,1635478494,713487407,68875544,-25199558,11386140,2793376737,1279135244,1096467174,1696909563,403544813,646329000,16824487,0,0,361667,0,0,218.3800931,85.7194092,80.28785886,16824487,9.653365052,-3.531885462,1.595843163,0.386158146,0.60868169,1.542552867,0.207914913,-29.07330024,709.7413891,12.83915867,2.496921966,45637339,-27752291,-9116310,우량기업
(주)셀트리온헬스케어,91990,2019,2848904874,1183011067,1665893807,1100877966,209304335,82793145,64962000,2666271286,1071072269,1042671484,1623599803,368587132,570677681,114429000,0,0,2394006,0,0,248.9347697,97.34837827,71.01359415,114429000,19.01249198,7.520646934,5.900926534,2.280244616,3.935454355,2.851528092,0.37977849,35.18923722,130.4367686,84.89281146,-3.498336709,-167280058,247104259,-89083186,정리기업
(주)셀트리온헬스케어,91990,2020,3739698458,1806768713,1932929745,1627596815,541774661,362112055,240406566,3498862211,1657774266,1464311144,2034551067,312050081,955354969,197634000,0,0,6210622,0,0,211.0578191,88.32994781,93.47306687,197634000,33.28678552,22.24826515,14.77064613,6.428501354,21.1262523,7.455188212,0.764252324,32.36175226,77.13604287,61.45303965,23.81993078,-145249539,151020331,-19431033,정리기업
(주)셀트리온헬스케어,91990,2021,3914694234,1808926625,2105767609,1804486220,430502040,199437459,152567141,3702741975,1644212856,1637004605,2065737371,521528709,736086794,398927000,0,0,7116398,0,0,225.1984566,99.56159867,85.903431,398927000,23.85731934,11.05231266,8.454879805,3.897293936,7.55526486,4.329491685,0.47149037,9.802757319,-81.56672112,12.72801212,4.470228466,-176371364,-527348423,865301332,스타트업
(주)소룩스,290690,2020,66569299,23561256,43008043,57630615,15750638,5075149,4445739,34802176,20170244,33006177,1795999,10788140,6563562,7610000,3234832,0,17601060,0,,172.5421666,163.6379659,54.78337157,10844832,27.33033128,8.806341907,7.714196699,6.678362348,9.77674452,3.768727935,0.82065411,-3031.124351,-3829.686774,59.56835554,-5780.630099,-6341041,-8384097,368254,스타트업
(주)소룩스,290690,2021,73881140,25944002,47937138,70010754,17479240,5055687,4156650,25587901,23768617,22955382,2632518,19795450,7079856,9410000,1918931,0,18160687,0,,107.6541433,96.57853463,54.12088223,11328931,24.96650729,7.221300602,5.937159311,5.626131378,0.473581552,0.322402326,0.047483802,17.68319621,-0.384952629,3.0815299,9.896762557,-2352274,-3966688,17976030,스타트업
